cow_id,date,cbt_mean,thi_mean,milk_yield_kg,activity,rumination,hr,behavior_mode,health_status
T062,2024-07-11,38.69,72.0,33.96,7268,439.2,74.0,lying,healthy
T062,2024-07-12,38.81,65.5,31.89,9440,454.1,68.3,standing,healthy
T062,2024-07-13,38.76,63.2,37.07,7564,488.7,65.0,lying,healthy
T062,2024-07-14,39.05,68.2,28.87,9206,515.7,60.1,standing,healthy
T062,2024-07-15,38.65,57.7,36.15,7460,530.0,71.5,lying,healthy
T062,2024-07-16,39.04,67.5,33.01,8007,482.3,60.7,grazing,healthy
T062,2024-07-17,39.06,62.7,38.49,8447,412.3,77.2,grazing,healthy
T062,2024-07-18,39.15,70.9,40.01,5966,452.8,64.4,grazing,healthy
T062,2024-07-19,39.28,68.9,37.09,5524,557.0,61.9,standing,healthy
T062,2024-07-20,39.0,70.5,30.2,6136,527.4,75.6,grazing,healthy
T062,2024-07-21,38.55,74.4,27.59,6697,499.7,64.2,standing,healthy
T062,2024-07-22,39.06,66.8,30.48,8566,473.0,69.9,grazing,healthy
T062,2024-07-23,38.91,64.5,28.38,7416,451.3,74.0,lying,healthy
T062,2024-07-24,38.35,70.1,39.4,6924,455.0,58.4,lying,healthy
T062,2024-07-25,39.09,65.8,33.8,6824,536.9,61.9,grazing,healthy
T062,2024-07-26,38.86,68.0,32.54,6030,460.7,67.6,lying,healthy
T062,2024-07-27,38.58,66.6,37.07,7064,520.6,63.3,walking,healthy
T062,2024-07-28,38.4,66.3,39.67,5240,441.7,65.6,standing,healthy
T062,2024-07-29,38.74,72.0,33.34,10557,487.6,75.7,lying,healthy
T062,2024-07-30,38.83,69.5,36.56,8104,558.2,80.0,walking,healthy
T063,2024-07-01,38.77,75.0,26.67,6336,553.6,73.4,standing,healthy
T063,2024-07-02,39.0,74.3,29.71,10746,521.9,67.7,standing,healthy
T063,2024-07-03,38.89,64.4,30.97,7595,462.1,65.3,walking,healthy
T063,2024-07-04,38.99,73.4,31.71,9095,529.2,71.8,grazing,healthy
T063,2024-07-05,38.9,77.6,33.45,6789,480.9,67.9,standing,healthy
T063,2024-07-06,39.0,75.7,31.28,10680,518.1,63.5,grazing,healthy
T063,2024-07-07,39.18,66.0,27.69,7917,485.3,73.5,walking,healthy
T063,2024-07-08,38.77,75.8,27.42,9982,546.1,63.3,grazing,healthy
T063,2024-07-09,39.24,68.4,31.24,8423,449.2,66.9,lying,healthy
T063,2024-07-10,38.53,61.7,31.74,8201,479.6,60.0,lying,healthy
T063,2024-07-11,38.76,73.1,32.53,9213,494.3,82.3,lying,healthy
T063,2024-07-12,38.74,69.9,38.42,7177,484.4,64.7,standing,healthy
T063,2024-07-13,39.51,69.4,19.94,9449,482.8,58.2,grazing,healthy
T063,2024-07-14,39.13,64.0,12.97,6850,487.1,65.9,grazing,healthy
T063,2024-07-15,38.82,68.1,35.96,7931,500.6,62.6,grazing,healthy
T063,2024-07-16,39.0,63.0,34.01,8588,463.3,67.9,lying,healthy
T063,2024-07-17,39.02,61.2,34.59,6435,566.1,56.9,standing,healthy
T063,2024-07-18,39.18,70.7,30.32,7149,507.7,64.2,standing,healthy
T063,2024-07-19,39.03,70.6,23.38,7320,606.5,60.4,grazing,healthy
T063,2024-07-20,39.18,70.0,28.43,9713,539.4,78.7,standing,healthy
T063,2024-07-21,38.83,69.0,26.01,7708,505.7,63.6,grazing,healthy
T063,2024-07-22,39.5,67.7,21.76,7888,509.3,61.6,lying,healthy
T063,2024-07-23,38.64,64.0,24.39,9829,521.7,70.9,standing,healthy
T063,2024-07-24,39.04,77.8,35.73,9320,512.9,66.2,lying,healthy
T063,2024-07-25,39.1,68.6,36.72,9269,501.4,67.0,grazing,healthy
T063,2024-07-26,38.51,68.8,29.94,8715,482.5,58.8,lying,healthy
T063,2024-07-27,39.0,72.2,37.52,9247,494.3,72.5,standing,healthy
T063,2024-07-28,39.75,73.6,31.65,8266,448.0,70.9,walking,healthy
T063,2024-07-29,38.69,73.2,34.95,5268,532.3,70.4,lying,healthy
T063,2024-07-30,38.95,64.2,24.0,7091,496.0,41.8,walking,healthy
T064,2024-07-01,38.36,66.3,32.96,6867,537.0,70.5,grazing,healthy
T064,2024-07-02,38.67,69.0,33.66,7799,479.3,65.3,walking,healthy
T064,2024-07-03,38.53,71.1,33.06,7216,455.5,67.1,lying,healthy
T064,2024-07-04,38.46,70.2,27.48,7345,473.1,61.9,standing,healthy
T064,2024-07-05,38.48,68.3,34.49,5929,458.1,68.7,walking,healthy
T064,2024-07-06,38.72,71.1,35.09,5852,464.7,68.7,grazing,healthy
T064,2024-07-07,38.73,70.9,40.42,8570,491.9,74.6,lying,healthy
T064,2024-07-08,38.79,67.0,34.07,7257,456.7,57.7,lying,healthy
T064,2024-07-09,38.47,61.4,40.67,5405,451.5,73.6,standing,healthy
T064,2024-07-10,38.9,72.8,34.25,8699,445.2,69.6,lying,healthy
T064,2024-07-11,38.4,64.7,40.11,7195,491.8,77.3,lying,healthy
T064,2024-07-12,38.69,67.7,26.73,7681,491.6,60.1,lying,healthy
T064,2024-07-13,38.84,73.1,33.08,6391,444.7,65.3,lying,healthy
T064,2024-07-14,38.93,63.6,33.51,7590,488.0,69.2,standing,healthy
T064,2024-07-15,38.59,65.7,25.1,6424,438.0,71.0,grazing,healthy
T064,2024-07-16,38.46,74.5,33.13,7047,489.9,75.6,lying,healthy
T064,2024-07-17,38.55,63.0,30.22,6044,473.6,74.6,grazing,healthy
T064,2024-07-18,38.56,66.6,27.82,7054,484.6,67.5,standing,healthy
T064,2024-07-19,38.64,68.3,33.83,7708,457.0,65.3,grazing,healthy
T064,2024-07-20,38.64,71.1,37.42,8286,507.2,71.2,walking,healthy
T064,2024-07-21,38.2,68.8,33.12,9352,504.5,64.4,walking,healthy
T064,2024-07-22,38.28,70.9,39.05,7963,486.6,67.4,grazing,healthy
T064,2024-07-23,38.33,64.1,33.71,6168,441.1,68.8,lying,healthy
T064,2024-07-24,38.69,60.2,39.65,8479,481.4,66.3,walking,healthy
T064,2024-07-25,38.56,71.9,24.77,5798,477.8,70.2,grazing,healthy
T064,2024-07-26,38.71,73.1,32.37,6334,481.6,65.0,grazing,healthy
T064,2024-07-27,38.34,63.8,32.09,7137,449.0,74.4,grazing,healthy
T064,2024-07-28,38.73,72.3,34.79,4525,403.3,64.2,grazing,healthy
T064,2024-07-29,38.91,67.8,34.22,7613,583.6,76.3,standing,healthy
T064,2024-07-30,38.48,68.9,41.82,9531,474.0,73.4,standing,healthy
T065,2024-07-01,38.61,66.4,33.14,8362,441.7,71.1,lying,healthy
T065,2024-07-02,38.95,66.4,36.6,10204,515.3,73.8,standing,healthy
T065,2024-07-03,38.16,66.6,27.75,7910,487.5,82.2,standing,healthy
T065,2024-07-04,38.46,68.6,36.18,8312,502.4,70.7,grazing,healthy
T065,2024-07-05,38.2,69.1,29.54,6382,507.0,68.2,grazing,healthy
T065,2024-07-06,38.6,69.5,36.76,6643,472.8,74.5,grazing,healthy
T065,2024-07-07,38.85,71.1,34.65,8389,527.7,74.8,walking,healthy
T065,2024-07-08,38.58,65.0,31.39,7946,417.3,64.1,lying,healthy
T065,2024-07-09,38.44,69.8,29.99,10953,460.5,66.9,lying,healthy
T065,2024-07-10,38.4,70.4,35.25,8173,434.3,70.0,walking,healthy
T065,2024-07-11,38.77,70.6,36.15,9678,522.8,72.1,grazing,healthy
T065,2024-07-12,38.85,65.5,26.35,7481,439.1,70.0,walking,healthy
T065,2024-07-13,38.62,65.4,37.23,7963,519.8,63.0,lying,healthy
T065,2024-07-14,38.88,72.7,40.21,7470,481.5,66.4,standing,healthy
T065,2024-07-15,38.21,60.9,29.06,8290,498.1,69.8,lying,healthy
T065,2024-07-16,38.66,63.9,29.01,6897,432.9,66.3,grazing,healthy
T065,2024-07-17,38.49,65.6,22.84,7073,442.3,70.0,standing,healthy
T065,2024-07-18,38.38,69.3,38.54,6690,537.0,64.7,lying,healthy
T065,2024-07-19,38.56,56.1,38.3,8392,498.6,65.9,walking,healthy
T065,2024-07-20,38.73,68.9,29.95,6197,469.5,71.4,lying,healthy
T065,2024-07-21,38.87,68.2,30.03,7673,506.1,77.7,lying,healthy
T065,2024-07-22,38.7,68.7,28.48,9375,505.7,74.1,walking,healthy
T065,2024-07-23,38.81,66.2,26.13,7545,451.8,63.2,lying,healthy
T065,2024-07-24,38.44,70.4,34.62,5550,546.5,74.0,grazing,healthy
T065,2024-07-25,38.15,70.4,35.55,6687,529.0,65.7,grazing,healthy
T065,2024-07-26,38.97,65.8,28.34,4981,499.3,67.9,grazing,healthy
T065,2024-07-27,37.94,59.1,33.92,6757,428.5,79.6,standing,healthy
T065,2024-07-28,38.65,65.8,26.39,5830,424.0,65.7,lying,healthy
T065,2024-07-29,38.88,62.7,34.97,7947,541.8,77.6,standing,healthy
T065,2024-07-30,38.56,68.6,36.71,8696,490.1,71.8,grazing,healthy
T066,2024-07-01,39.26,74.2,34.49,8918,549.3,67.4,lying,healthy
T066,2024-07-02,39.03,68.9,26.87,5071,487.1,64.0,grazing,healthy
T066,2024-07-03,38.4,69.5,31.21,8046,511.3,75.8,standing,healthy
T066,2024-07-04,38.62,65.4,38.81,7776,473.9,57.2,walking,healthy
T066,2024-07-05,39.27,65.8,30.51,7307,512.0,72.4,walking,healthy
T066,2024-07-06,38.7,65.2,27.49,5962,510.3,63.4,walking,healthy
T066,2024-07-07,38.45,69.4,29.04,7739,465.1,60.7,standing,healthy
T066,2024-07-08,38.53,71.6,32.11,8366,505.4,66.8,standing,healthy
T066,2024-07-09,39.06,71.3,34.36,4936,529.2,63.0,walking,healthy
T066,2024-07-10,39.2,67.5,37.81,5876,471.4,75.2,grazing,healthy
T066,2024-07-11,39.2,62.8,38.94,7991,511.4,73.7,standing,healthy
T066,2024-07-12,38.57,67.9,27.06,6688,451.8,64.3,standing,healthy
T066,2024-07-13,38.23,70.8,44.33,7710,479.8,66.6,standing,healthy
T066,2024-07-14,38.91,67.2,22.98,6278,445.5,79.3,grazing,healthy
T066,2024-07-15,39.3,69.4,32.72,6599,488.3,60.1,lying,healthy
T066,2024-07-16,38.9,67.8,34.99,5353,476.6,63.1,lying,healthy
T066,2024-07-17,38.79,70.2,33.61,6098,472.5,63.7,walking,healthy
T066,2024-07-18,38.8,65.0,28.35,9346,530.8,63.4,lying,healthy
T066,2024-07-19,38.23,65.9,38.02,6539,458.2,69.6,walking,healthy
T066,2024-07-20,38.9,70.5,32.42,4521,528.4,67.5,grazing,healthy
T066,2024-07-21,38.85,61.1,45.33,6313,513.0,66.8,standing,healthy
T066,2024-07-22,38.91,67.2,35.17,5999,489.1,79.0,walking,healthy
T066,2024-07-23,38.89,66.9,33.05,5567,489.9,62.2,walking,healthy
T066,2024-07-24,39.01,68.3,46.47,5687,431.6,77.1,grazing,healthy
T066,2024-07-25,38.88,62.7,36.59,7278,487.7,73.1,walking,healthy
T066,2024-07-26,38.64,58.6,35.69,4014,498.3,75.7,grazing,healthy
T066,2024-07-27,39.27,66.5,34.21,8824,492.1,73.8,lying,healthy
T066,2024-07-28,38.76,64.5,35.85,7164,460.7,59.3,standing,healthy
T066,2024-07-29,38.85,68.2,40.1,8925,457.0,67.6,grazing,healthy
T066,2024-07-30,39.23,72.2,35.1,7229,487.9,67.9,standing,healthy
T067,2024-07-01,38.86,69.2,29.38,6349,445.5,68.0,lying,healthy
T067,2024-07-02,39.34,62.6,35.42,7021,500.7,66.0,grazing,healthy
T067,2024-07-03,38.72,67.6,31.33,8454,496.2,70.4,standing,healthy
T067,2024-07-04,38.53,66.4,31.72,6940,470.1,48.0,lying,healthy
T067,2024-07-05,38.65,67.5,29.75,6972,522.7,58.2,lying,healthy
T067,2024-07-06,39.2,70.4,32.08,8562,481.0,63.3,lying,healthy
T067,2024-07-07,38.92,71.1,40.78,9024,487.7,63.2,lying,healthy
T067,2024-07-08,39.27,65.3,41.2,7407,475.3,63.1,grazing,healthy
T067,2024-07-09,38.52,68.7,23.63,6871,466.0,64.6,lying,healthy
T067,2024-07-10,38.75,69.6,24.85,7310,492.2,61.6,grazing,healthy
T067,2024-07-11,38.89,56.2,29.34,6724,488.6,83.1,lying,healthy
T067,2024-07-12,39.02,66.7,31.9,9170,511.7,64.4,walking,healthy
T067,2024-07-13,38.61,65.7,32.83,5992,505.2,72.7,grazing,healthy
T067,2024-07-14,38.86,68.9,27.37,8438,503.9,58.9,standing,healthy
T067,2024-07-15,39.08,67.0,35.01,8043,453.9,64.9,walking,healthy
T067,2024-07-16,38.77,69.2,33.45,7502,445.8,60.8,grazing,healthy
T067,2024-07-17,39.21,69.7,28.74,7994,515.1,57.8,lying,healthy
T067,2024-07-18,38.52,63.4,28.21,8934,484.3,57.7,grazing,healthy
T067,2024-07-19,38.7,68.8,32.17,7559,469.0,76.8,lying,healthy
T067,2024-07-20,39.05,63.2,33.38,10608,466.8,74.4,lying,healthy
T067,2024-07-21,38.68,63.0,26.95,7407,474.1,68.9,lying,healthy
T067,2024-07-22,38.96,65.6,30.0,9632,450.2,67.1,lying,healthy
T067,2024-07-23,38.42,66.6,28.21,8812,528.3,70.1,lying,healthy
T067,2024-07-24,38.98,63.3,33.23,7178,525.5,66.9,grazing,healthy
T067,2024-07-25,39.07,64.6,29.05,9532,449.2,64.1,lying,healthy
T067,2024-07-26,38.65,65.6,30.18,6137,499.9,66.6,lying,healthy
T067,2024-07-27,38.78,74.0,28.42,10646,441.2,69.9,grazing,healthy
T067,2024-07-28,38.67,62.2,30.77,6505,511.1,66.9,standing,healthy
T067,2024-07-29,38.76,67.6,30.74,6615,485.8,77.0,grazing,healthy
T067,2024-07-30,38.72,70.6,29.2,8819,437.3,57.5,grazing,healthy
T068,2024-07-01,38.51,65.8,31.05,7241,448.4,63.1,standing,healthy
T068,2024-07-02,39.03,66.6,34.34,8149,493.9,55.5,lying,healthy
T068,2024-07-03,38.93,66.3,27.8,10554,564.3,68.3,lying,healthy
T068,2024-07-04,38.85,68.3,28.79,6510,514.5,62.6,standing,healthy
T068,2024-07-05,38.62,66.0,19.64,8095,519.6,75.1,standing,healthy
T068,2024-07-06,38.66,61.1,23.6,6753,497.7,73.8,walking,healthy
T068,2024-07-07,38.72,62.6,32.41,5020,524.9,69.8,lying,healthy
T068,2024-07-08,38.77,68.6,26.54,8066,476.6,67.3,grazing,healthy
T068,2024-07-09,38.08,69.4,30.43,6857,527.3,65.2,lying,healthy
T068,2024-07-10,39.14,61.3,25.43,7410,502.3,64.2,grazing,healthy
T068,2024-07-11,38.63,67.0,36.37,6956,520.8,63.4,standing,healthy
T068,2024-07-12,38.7,70.7,25.7,9471,480.9,68.3,standing,healthy
T068,2024-07-13,38.94,66.8,31.62,9719,464.1,66.7,grazing,healthy
T068,2024-07-14,38.84,72.6,33.51,7543,512.0,70.6,lying,healthy
T068,2024-07-15,38.98,75.6,23.97,6464,552.8,54.2,lying,healthy
T068,2024-07-16,38.9,64.8,27.73,7665,530.7,63.7,grazing,healthy
T068,2024-07-17,38.79,67.3,22.32,6401,550.3,66.6,grazing,healthy
T068,2024-07-18,38.34,60.2,28.58,7831,510.6,75.7,standing,healthy
T068,2024-07-19,38.35,68.7,37.3,7228,459.6,64.7,grazing,healthy
T068,2024-07-20,38.83,64.9,18.68,5990,516.6,70.1,standing,healthy
T068,2024-07-21,38.86,66.4,31.27,7124,527.4,74.1,grazing,healthy
T068,2024-07-22,38.91,72.4,33.31,8991,476.1,50.9,grazing,healthy
T068,2024-07-23,38.59,70.4,33.6,7331,456.8,67.3,walking,healthy
T068,2024-07-24,38.48,70.7,31.45,8972,489.3,69.9,standing,healthy
T068,2024-07-25,38.24,67.3,34.22,8035,553.8,63.9,grazing,healthy
T068,2024-07-26,38.7,75.4,37.71,8789,527.0,61.9,grazing,healthy
T068,2024-07-27,39.15,66.7,34.9,9191,536.2,66.2,lying,healthy
T068,2024-07-28,38.9,69.8,33.28,8192,475.8,67.9,walking,healthy
T068,2024-07-29,38.63,71.8,24.9,4872,553.4,68.5,standing,healthy
T068,2024-07-30,38.98,73.3,32.64,9003,480.9,64.6,walking,healthy
T069,2024-07-01,38.98,62.5,26.29,6931,474.2,68.0,standing,healthy
T069,2024-07-02,38.77,70.6,19.69,7345,485.2,61.2,standing,healthy
T069,2024-07-03,38.72,73.9,22.47,7601,459.6,60.7,lying,healthy
T069,2024-07-04,38.59,61.4,29.56,7825,453.6,69.0,grazing,healthy
T069,2024-07-05,38.77,70.3,35.23,6581,467.4,78.2,lying,healthy
T069,2024-07-06,38.6,60.2,22.34,5048,486.7,70.9,grazing,healthy
T069,2024-07-07,38.75,69.3,27.96,6362,446.5,62.0,standing,healthy
T069,2024-07-08,38.93,73.7,25.32,9463,432.6,75.1,grazing,healthy
T069,2024-07-09,38.87,63.1,27.87,7147,420.0,74.0,walking,healthy
T069,2024-07-10,38.49,71.2,31.68,8921,520.9,69.5,walking,healthy
T069,2024-07-11,38.65,65.4,24.79,8657,491.5,62.9,walking,healthy
T069,2024-07-12,38.3,71.2,27.37,7161,451.8,63.7,grazing,healthy
T069,2024-07-13,38.78,73.8,23.93,7091,457.0,77.3,grazing,healthy
T069,2024-07-14,39.16,71.1,34.18,9295,479.5,72.0,grazing,healthy
T069,2024-07-15,38.21,73.8,30.13,6934,463.5,68.2,walking,healthy
T069,2024-07-16,38.5,72.1,21.92,6821,534.0,73.4,grazing,healthy
T069,2024-07-17,38.78,67.8,23.14,9169,509.9,63.6,standing,healthy
T069,2024-07-18,38.84,74.1,31.55,7152,473.0,61.7,standing,healthy
T069,2024-07-19,38.93,66.2,25.17,5772,523.8,73.4,standing,healthy
T069,2024-07-20,38.34,64.0,29.71,7318,466.9,68.8,lying,healthy
T069,2024-07-21,38.54,66.2,25.34,7045,520.5,57.7,standing,healthy
T069,2024-07-22,38.47,68.3,32.12,8849,523.7,62.3,walking,healthy
T069,2024-07-23,38.67,66.9,23.87,9669,504.0,74.4,standing,healthy
T069,2024-07-24,38.96,66.6,28.43,7526,476.1,74.5,walking,healthy
T069,2024-07-25,38.64,67.3,29.65,7915,512.0,63.6,grazing,healthy
T069,2024-07-26,38.11,66.1,29.76,8994,530.4,64.9,grazing,healthy
T069,2024-07-27,38.55,75.3,24.72,10344,485.0,56.6,lying,healthy
T069,2024-07-28,38.62,67.6,34.11,7416,462.3,73.8,standing,healthy
T069,2024-07-29,38.84,64.6,24.11,6504,496.2,69.5,grazing,healthy
T069,2024-07-30,38.49,58.9,29.05,5464,441.7,64.6,lying,healthy
T070,2024-07-01,38.86,68.1,34.61,9660,507.6,67.4,grazing,healthy
T070,2024-07-02,38.32,69.4,25.52,8744,438.4,77.3,standing,healthy
T070,2024-07-03,38.33,66.0,30.28,9249,522.0,66.6,walking,healthy
T070,2024-07-04,38.8,73.6,38.89,9972,471.2,70.4,standing,healthy
T070,2024-07-05,38.58,70.2,37.07,7916,477.6,69.5,grazing,healthy
T070,2024-07-06,38.38,70.1,26.5,8583,431.5,77.5,lying,healthy
T070,2024-07-07,38.65,73.4,31.2,9001,530.2,60.1,lying,healthy
T070,2024-07-08,38.55,68.4,33.4,9815,491.5,72.4,standing,healthy
T070,2024-07-09,38.98,71.4,28.74,6983,429.9,77.3,lying,healthy
T070,2024-07-10,38.76,71.4,26.63,11594,475.3,78.0,standing,healthy
T070,2024-07-11,38.39,69.8,28.1,6241,481.0,61.2,standing,healthy
T070,2024-07-12,39.05,70.8,28.51,7896,474.7,81.8,lying,healthy
T070,2024-07-13,38.63,66.8,26.59,9137,529.8,66.5,walking,healthy
T070,2024-07-14,38.5,64.6,31.52,6616,481.1,76.4,lying,healthy
T070,2024-07-15,38.61,71.4,23.74,9311,535.3,80.7,lying,healthy
T070,2024-07-16,38.63,74.5,25.0,8517,524.8,65.0,lying,healthy
T070,2024-07-17,39.12,68.5,35.51,8783,452.4,78.2,grazing,healthy
T070,2024-07-18,39.0,62.9,32.25,10711,458.4,69.9,lying,healthy
T070,2024-07-19,38.1,77.0,29.04,10202,462.8,78.6,standing,healthy
T070,2024-07-20,38.43,67.2,28.91,6116,485.4,70.7,grazing,healthy
T070,2024-07-21,38.4,65.7,40.22,9019,419.3,66.2,grazing,healthy
T070,2024-07-22,38.26,68.2,29.6,9508,519.3,73.7,grazing,healthy
T070,2024-07-23,39.17,67.9,36.63,7225,404.8,60.9,grazing,healthy
T070,2024-07-24,38.58,72.7,20.85,8518,548.3,74.4,grazing,healthy
T070,2024-07-25,38.73,72.8,29.72,7583,517.7,74.2,walking,healthy
T070,2024-07-26,38.27,68.1,27.19,8208,462.3,72.4,grazing,healthy
T070,2024-07-27,38.47,75.6,29.19,7688,529.7,63.0,standing,healthy
T070,2024-07-28,38.7,70.6,33.69,7624,530.2,74.2,standing,healthy
T070,2024-07-29,38.45,65.6,36.43,8012,498.5,70.3,standing,healthy
T070,2024-07-30,38.34,63.1,26.81,8870,440.4,76.1,walking,healthy
T071,2024-07-01,39.07,70.1,38.66,8957,491.0,57.3,walking,healthy
T071,2024-07-02,38.52,64.0,41.7,8573,490.9,61.8,standing,healthy
T071,2024-07-03,38.74,67.0,34.92,8960,526.1,67.6,walking,healthy
T071,2024-07-04,38.21,73.2,32.2,8166,500.3,64.6,lying,healthy
T071,2024-07-05,39.01,67.8,38.31,7882,433.8,67.5,lying,healthy
T071,2024-07-06,38.46,70.7,35.51,9214,505.1,68.2,grazing,healthy
T071,2024-07-07,39.02,70.8,21.66,7965,454.9,71.9,standing,healthy
T071,2024-07-08,38.62,70.1,32.57,8003,503.4,61.8,grazing,healthy
T071,2024-07-09,38.78,64.9,33.55,6918,506.7,52.0,walking,healthy
T071,2024-07-10,38.54,72.1,37.69,4011,536.1,71.1,lying,healthy
T071,2024-07-11,38.59,71.5,28.64,9118,477.3,72.2,standing,healthy
T071,2024-07-12,38.4,61.7,27.38,9502,486.0,66.8,standing,healthy
T071,2024-07-13,39.11,69.0,31.88,7845,438.3,69.0,lying,healthy
T071,2024-07-14,38.71,67.5,36.96,8368,483.6,65.4,lying,healthy
T071,2024-07-15,38.05,70.0,29.56,7918,469.5,60.6,grazing,healthy
T071,2024-07-16,38.56,65.3,29.42,8620,435.7,62.5,lying,healthy
T071,2024-07-17,38.28,69.0,34.0,5883,532.0,69.9,walking,healthy
T071,2024-07-18,38.78,70.8,36.12,5502,515.3,60.2,grazing,healthy
T071,2024-07-19,38.83,70.0,34.68,6022,487.2,66.6,grazing,healthy
T071,2024-07-20,38.55,64.3,34.32,10393,442.8,69.3,grazing,healthy
T071,2024-07-21,38.87,68.8,28.23,8693,503.0,72.7,lying,healthy
T071,2024-07-22,38.67,61.8,30.34,8401,532.4,64.9,standing,healthy
T071,2024-07-23,38.46,65.7,30.86,7400,483.5,70.5,walking,healthy
T071,2024-07-24,38.63,74.0,36.41,8873,501.8,54.4,grazing,healthy
T071,2024-07-25,38.73,71.6,32.95,7683,474.8,66.0,walking,healthy
T071,2024-07-26,38.91,69.4,34.59,7900,492.0,51.9,grazing,healthy
T071,2024-07-27,38.43,65.2,24.46,8563,434.7,60.5,standing,healthy
T071,2024-07-28,38.81,66.4,32.31,9530,456.0,75.5,lying,healthy
T071,2024-07-29,38.35,70.0,36.11,9498,462.6,62.8,lying,healthy
T071,2024-07-30,38.19,60.6,34.31,9358,539.2,59.2,lying,healthy
T072,2024-07-01,38.71,66.9,34.16,7694,421.3,70.2,lying,healthy
T072,2024-07-02,39.06,72.1,21.82,6739,478.7,77.9,grazing,healthy
T072,2024-07-03,38.53,67.7,30.53,7055,453.2,62.0,grazing,healthy
T072,2024-07-04,38.6,68.0,25.77,9204,479.4,74.6,grazing,healthy
T072,2024-07-05,38.9,65.0,34.05,7266,477.5,66.6,walking,healthy
T072,2024-07-06,38.67,64.6,31.36,7772,500.8,79.5,lying,healthy
T072,2024-07-07,38.8,70.6,33.76,6567,524.7,67.9,lying,healthy
T072,2024-07-08,38.82,72.0,33.53,5706,466.6,62.0,standing,healthy
T072,2024-07-09,38.36,79.3,24.35,6921,519.5,75.9,lying,healthy
T072,2024-07-10,38.8,71.4,27.27,8159,474.6,70.4,lying,healthy
T072,2024-07-11,39.03,73.2,27.81,6709,474.4,69.4,grazing,healthy
T072,2024-07-12,39.02,68.4,28.74,5040,463.2,77.1,standing,healthy
T072,2024-07-13,38.64,74.2,35.95,8400,508.1,75.3,lying,healthy
T072,2024-07-14,38.61,62.2,32.66,8071,472.8,72.9,walking,healthy
T072,2024-07-15,38.85,63.0,32.21,7871,471.9,73.0,lying,healthy
T072,2024-07-16,39.12,64.9,35.23,7062,444.3,66.4,lying,healthy
T072,2024-07-17,38.44,68.1,29.97,5202,420.1,64.6,standing,healthy
T072,2024-07-18,38.71,70.8,32.78,7827,457.9,69.2,standing,healthy
T072,2024-07-19,38.48,67.1,30.89,5300,464.7,57.2,lying,healthy
T072,2024-07-20,38.86,68.7,31.89,8443,453.9,73.7,grazing,healthy
T072,2024-07-21,38.77,70.6,34.78,7916,466.5,66.8,walking,healthy
T072,2024-07-22,38.93,63.1,27.84,7223,500.4,71.0,standing,healthy
T072,2024-07-23,38.3,72.2,23.71,6466,471.6,69.2,grazing,healthy
T072,2024-07-24,38.72,77.4,35.21,3990,426.3,61.9,lying,healthy
T072,2024-07-25,38.52,65.7,37.15,7164,491.5,76.7,grazing,healthy
T072,2024-07-26,38.8,67.8,27.23,5874,433.1,78.6,walking,healthy
T072,2024-07-27,38.95,61.9,34.5,9329,472.0,68.1,standing,healthy
T072,2024-07-28,38.73,71.3,29.11,7336,447.7,63.4,standing,healthy
T072,2024-07-29,38.63,66.0,28.83,9637,443.4,70.5,grazing,healthy
T072,2024-07-30,38.56,67.3,34.81,7984,471.8,71.6,lying,healthy
T073,2024-07-01,39.78,72.1,28.54,5691,455.3,83.3,lying,at_risk
T073,2024-07-02,38.95,74.1,26.05,6605,333.6,82.5,standing,at_risk
T073,2024-07-03,38.66,79.3,22.03,6118,385.4,68.4,lying,at_risk
T073,2024-07-04,39.47,78.6,16.18,4599,366.0,78.8,lying,at_risk
T073,2024-07-05,38.87,75.9,20.06,3546,365.7,84.5,lying,at_risk
T073,2024-07-06,38.68,83.5,13.71,5544,414.8,78.9,lying,at_risk
T073,2024-07-07,39.14,74.4,27.07,4631,455.5,75.5,standing,at_risk
T073,2024-07-08,38.66,77.3,22.19,4853,341.5,84.8,walking,at_risk
T073,2024-07-09,39.62,74.9,24.26,3644,281.4,79.6,standing,at_risk
T073,2024-07-10,39.49,68.4,14.67,5371,412.2,89.9,walking,at_risk
T073,2024-07-11,39.52,69.5,27.93,5797,420.8,82.7,grazing,at_risk
T073,2024-07-12,39.39,74.0,17.68,2555,432.6,82.5,lying,at_risk
T073,2024-07-13,39.44,75.3,33.46,3906,366.1,80.4,walking,at_risk
T073,2024-07-14,39.51,68.8,25.6,3545,313.4,78.7,grazing,at_risk
T073,2024-07-15,39.3,72.8,23.87,5276,375.2,77.1,standing,at_risk
T073,2024-07-16,39.13,74.9,30.11,5671,421.7,78.8,lying,at_risk
T073,2024-07-17,39.4,72.1,38.97,5853,440.0,83.5,standing,at_risk
T073,2024-07-18,39.44,70.0,27.38,7860,431.6,88.3,walking,at_risk
T073,2024-07-19,39.14,75.7,25.86,4322,377.4,86.1,standing,at_risk
T073,2024-07-20,39.57,75.6,23.63,5091,388.6,72.1,lying,at_risk
T073,2024-07-21,39.61,75.1,34.37,5855,461.6,86.7,lying,at_risk
T073,2024-07-22,38.98,77.8,25.02,5016,440.7,57.5,lying,at_risk
T073,2024-07-23,39.32,74.6,25.6,5657,342.5,84.1,lying,at_risk
T073,2024-07-24,39.46,78.9,19.84,9430,390.5,86.3,standing,at_risk
T073,2024-07-25,39.47,72.4,20.06,2017,395.6,73.7,lying,at_risk
